2019-11-13T12:35:30.858258,7 x 7,9.676471948623657
2019-11-13T12:35:30.858258,7 x 6,9.156012058258057
2019-11-13T12:35:30.858258,9 x 4,8.10693097114563
2019-11-13T12:35:30.858258,8 x 6,7.156416893005371
2019-11-13T12:35:30.858258,8 x 5,6.081932783126831
2019-11-13T12:35:30.858258,8 x 9,6.0488440990448
2019-11-13T12:35:30.858258,12 x 10,5.9782631397247314
2019-11-13T12:35:30.858258,9 x 9,5.965606927871704
2019-11-13T12:35:30.858258,7 x 10,5.4758031368255615
2019-11-13T12:35:30.858258,9 x 2,5.366408824920654
2019-11-13T12:35:30.858258,9 x 6,5.314020872116089
2019-11-13T12:35:30.858258,9 x 5,5.308212995529175
2019-11-13T12:35:30.858258,12 x 11,5.278734922409058
2019-11-13T12:35:30.858258,12 x 7,5.15776801109314
2019-11-13T12:35:30.858258,12 x 6,5.138134002685547
2019-11-13T12:35:30.858258,7 x 8,5.076987028121948
2019-11-13T12:35:30.858258,12 x 8,5.053565979003906
2019-11-13T12:35:30.858258,8 x 1,5.045254945755005
2019-11-13T12:35:30.858258,9 x 0,5.037972927093506
2019-11-13T12:35:30.858258,9 x 12,4.9956090450286865
2019-11-13T12:35:30.858258,9 x 8,4.932335138320923
2019-11-13T12:35:30.858258,7 x 9,4.871229887008667
2019-11-13T12:35:30.858258,12 x 4,4.791169881820679
2019-11-13T12:35:30.858258,9 x 10,4.676594972610474
2019-11-13T12:35:30.858258,12 x 2,4.65411901473999
2019-11-13T12:35:30.858258,7 x 3,4.525447130203247
2019-11-13T12:35:30.858258,9 x 11,4.474487066268921
2019-11-13T12:35:30.858258,7 x 4,4.394637107849121
2019-11-13T12:35:30.858258,8 x 12,4.3836610317230225
2019-11-13T12:35:30.858258,12 x 12,4.262287855148315
2019-11-13T12:35:30.858258,7 x 12,4.1730499267578125
2019-11-13T12:35:30.858258,12 x 1,4.1354711055755615
2019-11-13T12:35:30.858258,8 x 2,4.085347890853882
2019-11-13T12:35:30.858258,7 x 2,4.083670139312744
2019-11-13T12:35:30.858258,12 x 5,4.072655916213989
2019-11-13T12:35:30.858258,9 x 1,3.9155759811401367
2019-11-13T12:35:30.858258,8 x 3,3.8569540977478027
2019-11-13T12:35:30.858258,8 x 10,3.831480026245117
2019-11-13T12:35:30.858258,8 x 7,3.6628050804138184
2019-11-13T12:35:30.858258,12 x 9,3.612014055252075
2019-11-13T12:35:30.858258,7 x 5,3.5506298542022705
2019-11-13T12:35:30.858258,8 x 8,3.5493640899658203
2019-11-13T12:35:30.858258,12 x 0,3.54648494720459
2019-11-13T12:35:30.858258,12 x 3,3.420635938644409
2019-11-13T12:35:30.858258,9 x 3,3.3838748931884766
2019-11-13T12:35:30.858258,8 x 4,3.3758270740509033
2019-11-13T12:35:30.858258,7 x 1,3.157256841659546
2019-11-13T12:35:30.858258,8 x 0,3.1551239490509033
2019-11-13T12:35:30.858258,7 x 0,3.080703020095825
2019-11-13T12:35:30.858258,9 x 7,2.845911979675293
2019-11-13T12:35:30.858258,7 x 11,2.7805349826812744
2019-11-14T12:11:05.811416,4 x 1,2.9039928913116455
2019-11-14T12:11:05.811590,3 x 0,2.9377739429473877
2019-11-14T12:11:05.811651,11 x 0,2.4185378551483154
2019-11-14T12:11:05.811700,6 x 9,7.349626779556274
2019-11-14T12:11:05.811748,6 x 8,10000099
2019-11-14T12:11:05.811788,11 x 6,3.1196529865264893
2019-11-14T12:11:05.811832,6 x 0,2.774150848388672
2019-11-14T12:11:05.811877,4 x 5,3.1971890926361084
2019-11-14T12:11:05.811923,1 x 3,2.2776191234588623
2019-11-14T12:11:05.811967,6 x 4,7.120579957962036
2019-11-14T12:11:05.812009,3 x 11,3.0585060119628906
2019-11-14T12:11:05.812052,2 x 9,3.1057608127593994
2019-11-14T12:11:05.812095,10 x 1,3.616117000579834
2019-11-14T12:11:05.812137,11 x 12,3.9816031455993652
2019-11-14T12:11:05.812180,1 x 10,4.818238973617554
2019-11-14T12:11:05.812222,3 x 10,4.614180088043213
2019-11-14T12:11:05.812264,1 x 11,4.725013971328735
2019-11-14T12:11:05.812308,11 x 8,2.8323819637298584
2019-11-14T12:11:05.812351,10 x 8,2.954926013946533
2019-11-14T12:11:05.812394,11 x 10,6.044799089431763
2019-11-14T12:14:01.505895,2 x 10,2.856067180633545
2019-11-14T12:14:01.506064,1 x 1,2.4152309894561768
2019-11-14T12:14:01.506122,1 x 6,1.952812910079956
2019-11-14T12:14:01.506169,4 x 0,2.9514970779418945
2019-11-14T12:14:01.506213,4 x 4,3.072977066040039
2019-11-14T12:14:01.506255,3 x 4,3.264273166656494
2019-11-14T12:14:01.506297,3 x 6,6.6911211013793945
2019-11-14T12:14:01.506339,2 x 7,2.4625461101531982
2019-11-14T12:14:01.506381,3 x 9,12.330254077911377
2019-11-14T12:14:01.506424,10 x 4,2.5810561180114746
2019-11-14T12:14:01.506467,2 x 4,8.368955135345459
2019-11-14T12:14:01.506509,2 x 3,2.963291883468628
2019-11-14T12:14:01.506550,11 x 4,2.1316230297088623
2019-11-14T12:14:01.506592,6 x 8,7.354903936386108
2019-11-14T12:14:01.506634,11 x 2,2.602658987045288
2019-11-14T12:14:01.506676,5 x 5,3.391618013381958
2019-11-14T12:14:01.506771,11 x 9,2.9678730964660645
2019-11-14T12:14:01.506818,1 x 12,4.73990797996521
2019-11-14T12:14:01.506864,5 x 4,2.8660290241241455
2019-11-14T12:14:01.506908,1 x 5,2.1540839672088623
2019-11-14T12:16:57.765745,6 x 1,2.564829111099243
2019-11-14T12:16:57.765912,3 x 8,5.409960031509399
2019-11-14T12:16:57.765968,2 x 1,3.263012170791626
2019-11-14T12:16:57.766016,1 x 0,2.121274948120117
2019-11-14T12:16:57.766061,5 x 2,4.1797168254852295
2019-11-14T12:16:57.766107,10 x 12,3.125208854675293
2019-11-14T12:16:57.766154,11 x 7,2.2336370944976807
2019-11-14T12:16:57.766199,4 x 2,2.549211025238037
2019-11-14T12:16:57.766243,5 x 8,4.52902889251709
2019-11-14T12:16:57.766288,4 x 12,4.792162895202637
2019-11-14T12:16:57.766332,5 x 9,4.19407320022583
2019-11-14T12:16:57.766375,5 x 12,4.424217224121094
2019-11-14T12:16:57.766418,4 x 8,8.489233016967773
2019-11-14T12:16:57.766460,6 x 10,3.7662110328674316
2019-11-14T12:16:57.766503,10 x 11,17.876554012298584
2019-11-14T12:16:57.766545,4 x 6,7.300981044769287
2019-11-14T12:16:57.766587,6 x 2,3.809173822402954
2019-11-14T12:16:57.766629,3 x 3,2.9328479766845703
2019-11-14T12:16:57.766727,3 x 1,5.650177001953125
2019-11-14T12:16:57.766773,3 x 2,4.317340135574341
2019-11-14T12:19:36.371411,6 x 11,2.5404539108276367
2019-11-14T12:19:36.371571,4 x 11,2.0402650833129883
2019-11-14T12:19:36.371629,5 x 11,2.024319887161255
2019-11-14T12:19:36.371675,5 x 1,2.5085289478302
2019-11-14T12:19:36.371720,5 x 6,5.281542062759399
2019-11-14T12:19:36.371764,5 x 3,3.2774720191955566
2019-11-14T12:19:36.371810,2 x 5,2.697204113006592
2019-11-14T12:19:36.371855,4 x 7,4.98567008972168
2019-11-14T12:19:36.371898,1 x 9,3.2193171977996826
2019-11-14T12:19:36.371943,10 x 0,2.427781105041504
2019-11-14T12:19:36.371986,1 x 7,2.13854718208313
2019-11-14T12:19:36.372027,10 x 2,2.753593921661377
2019-11-14T12:19:36.372069,11 x 3,2.0592479705810547
2019-11-14T12:19:36.372111,3 x 12,6.815458059310913
2019-11-14T12:19:36.372153,10 x 5,3.819521903991699
2019-11-14T12:19:36.372194,11 x 1,3.0777859687805176
2019-11-14T12:19:36.372236,6 x 6,11.881891012191772
2019-11-14T12:19:36.372279,5 x 0,3.0641071796417236
2019-11-14T12:19:36.372321,3 x 5,3.1631178855895996
2019-11-14T12:19:36.372362,10 x 7,2.391361951828003
2019-11-14T12:27:25.254169,1 x 2,10000099
2019-11-14T12:27:25.254323,2 x 6,2.170012950897217
2019-11-14T12:27:25.254388,6 x 12,10000099
2019-11-14T12:27:25.254429,6 x 5,3.8855278491973877
2019-11-14T12:27:25.254477,3 x 7,10000099
2019-11-14T12:27:25.254516,11 x 11,3.632927894592285
2019-11-14T12:27:25.254561,11 x 5,1.9321589469909668
2019-11-14T12:27:25.254609,10 x 6,2.237431049346924
2019-11-14T12:27:25.254653,4 x 9,6.772135972976685
2019-11-14T12:27:25.254697,2 x 2,2.3119349479675293
2019-11-14T12:27:25.254742,2 x 8,2.6357171535491943
2019-11-14T12:27:25.254786,4 x 10,3.7463629245758057
2019-11-14T12:27:25.254828,8 x 11,2.0474660396575928
2019-11-14T12:27:25.254870,2 x 12,2.6689059734344482
2019-11-14T12:27:25.254911,10 x 9,1.7936058044433594
2019-11-14T12:27:25.254953,5 x 7,6.172831058502197
2019-11-14T12:27:25.254994,2 x 11,1.937100887298584
2019-11-14T12:27:25.255036,5 x 10,1.8674540519714355
2019-11-14T12:27:25.255078,10 x 3,2.1860170364379883
2019-11-14T12:27:25.255120,6 x 7,10000099
2019-11-14T12:31:47.930683,1 x 8,1.7837960720062256
2019-11-14T12:31:47.930847,1 x 4,1.7860119342803955
2019-11-14T12:31:47.930905,1 x 2,1.54128098487854
2019-11-14T12:31:47.930952,6 x 3,5.33558201789856
2019-11-14T12:31:47.930996,6 x 7,4.3020288944244385
2019-11-14T12:31:47.931040,6 x 12,6.957355976104736
2019-11-14T12:31:47.931084,10 x 10,2.2535040378570557
2019-11-14T12:31:47.931127,4 x 3,3.00270414352417
2019-11-14T12:31:47.931169,2 x 0,2.722468852996826
2019-11-14T12:31:47.931212,3 x 7,5.884232044219971
2019-11-14T12:31:47.931253,10 x 11,3.434269905090332
2019-11-14T12:31:47.931296,3 x 9,6.091572999954224
2019-11-14T12:31:47.931337,6 x 6,111.88189101219177
2019-11-14T12:31:47.931380,7 x 7,41.309617042541504
2019-11-14T12:31:47.931422,7 x 6,21.105638027191162
2019-11-14T12:31:47.931465,4 x 8,6.464757919311523
2019-11-14T12:31:47.931507,2 x 4,5.794697999954224
2019-11-14T12:31:47.931549,9 x 4,6.421191930770874
2019-11-14T12:31:47.931591,6 x 8,40.87277913093567
2019-11-14T12:31:47.931633,6 x 9,22.10103702545166
2019-11-14T12:38:38.581982,6 x 6,9.92295503616333
2019-11-14T12:38:38.582187,7 x 7,55.49371910095215
2019-11-14T12:38:38.582247,7 x 6,42.81814908981323
2019-11-14T12:38:38.582290,6 x 8,35.16197991371155
2019-11-14T12:38:38.582332,6 x 9,12.860432863235474
2019-11-14T12:38:38.582374,4 x 6,8.643074035644531
2019-11-14T12:38:38.582416,8 x 6,6.3609490394592285
2019-11-14T12:38:38.582458,6 x 4,6.144469976425171
2019-11-14T12:38:38.582500,6 x 12,57.77780103683472
2019-11-14T12:38:38.582542,3 x 12,4.184835195541382
2019-11-14T12:38:38.582583,4 x 9,5.60863184928894
2019-11-14T12:38:38.582624,3 x 6,7.5744500160217285
2019-11-14T12:38:38.582666,4 x 8,6.056730031967163
2019-11-14T12:38:38.582707,9 x 4,8.69673490524292
2019-11-14T12:38:38.582749,5 x 7,2.5590789318084717
2019-11-14T12:38:38.582790,3 x 9,5.4852070808410645
2019-11-14T12:38:38.582832,8 x 5,3.6439220905303955
2019-11-14T12:38:38.582874,8 x 9,4.526346921920776
2019-11-14T12:38:38.582915,11 x 10,3.4303290843963623
2019-11-14T12:38:38.582957,12 x 10,3.5216801166534424
2019-11-14T12:45:38.529165,6 x 6,2.5283448696136475
2019-11-14T12:45:38.529329,7 x 7,22.73051404953003
2019-11-14T12:45:38.529387,7 x 6,3.134310007095337
2019-11-14T12:45:38.529433,6 x 8,6.415648937225342
2019-11-14T12:45:38.529477,6 x 9,9.092450141906738
2019-11-14T12:45:38.529519,4 x 6,14.063183069229126
2019-11-14T12:45:38.529561,6 x 12,97.95156908035278
2019-11-14T12:45:38.529604,3 x 6,8.152425050735474
2019-11-14T12:45:38.529645,9 x 4,4.389068841934204
2019-11-14T12:45:38.529687,8 x 6,11.213443994522095
2019-11-14T12:45:38.529730,6 x 4,5.915179967880249
2019-11-14T12:45:38.529772,4 x 8,10.900605201721191
2019-11-14T12:45:38.529813,9 x 9,4.548117160797119
2019-11-14T12:45:38.529909,3 x 7,4.462038040161133
2019-11-14T12:45:38.529952,2 x 4,2.8845198154449463
2019-11-14T12:45:38.529994,3 x 1,2.035539150238037
2019-11-14T12:45:38.530036,4 x 9,3.971287965774536
2019-11-14T12:45:38.530078,3 x 9,10.132807970046997
2019-11-14T12:45:38.530120,7 x 10,2.399224042892456
2019-11-14T12:45:38.530161,3 x 8,8.102850914001465
2019-11-14T16:02:32.741611,7 x 7,2.8254058361053467
2019-11-14T16:02:32.741781,6 x 9,6.021227121353149
2019-11-14T16:02:32.741837,4 x 6,5.182787895202637
2019-11-14T16:02:32.741883,6 x 12,31.001023054122925
2019-11-14T16:02:32.741930,3 x 6,6.472578048706055
2019-11-14T16:02:32.742020,6 x 8,106.41564893722534
2019-11-14T16:02:32.742074,8 x 6,11.120232820510864
2019-11-14T16:02:32.742117,4 x 8,106.05673003196716
2019-11-14T16:02:32.742160,6 x 4,7.641182899475098
2019-11-14T16:02:32.742203,3 x 9,4.548696041107178
2019-11-14T16:02:32.742246,3 x 8,4.67325496673584
2019-11-14T16:02:32.742288,9 x 2,28.186717987060547
2019-11-14T16:02:32.742330,6 x 3,18.830261945724487
2019-11-14T16:02:32.742373,9 x 6,9.453317880630493
2019-11-14T16:02:32.742415,9 x 5,7.275309801101685
2019-11-14T16:02:32.742457,5 x 6,7.58351993560791
2019-11-14T16:02:32.742499,12 x 11,3.581717014312744
2019-11-14T16:02:32.742543,12 x 7,7.480975866317749
2019-11-14T16:02:32.742585,12 x 6,56.72197699546814
2019-11-14T16:02:32.742627,7 x 8,17.277068853378296
2019-11-15T09:08:02.513004,6 x 12,13.40851902961731
2019-11-15T09:08:02.513156,3 x 6,5.85902214050293
2019-11-15T09:08:02.513208,6 x 8,106.41564893722534
2019-11-15T09:08:02.513252,8 x 6,6.309603929519653
2019-11-15T09:08:02.513295,4 x 8,4.854243040084839
2019-11-15T09:08:02.513337,6 x 9,5.479970932006836
2019-11-15T09:08:02.513379,6 x 4,9.161005020141602
2019-11-15T09:08:02.513421,9 x 2,6.453895092010498
2019-11-15T09:08:02.513463,6 x 3,6.1684370040893555
2019-11-15T09:08:02.513506,9 x 6,11.068382024765015
2019-11-15T09:08:02.513548,9 x 5,4.522722005844116
2019-11-15T09:08:02.513590,5 x 6,3.2659590244293213
2019-11-15T09:08:02.513632,4 x 6,4.532054901123047
2019-11-15T09:08:02.513730,12 x 7,37.20918393135071
2019-11-15T09:08:02.513774,12 x 6,105.13813400268555
2019-11-15T09:08:02.513817,7 x 8,5.041254043579102
2019-11-15T09:08:02.513860,12 x 8,105.0535659790039
2019-11-15T09:08:02.513903,8 x 1,4.0988850593566895
2019-11-15T09:08:02.513946,9 x 0,2.3893377780914307
2019-11-15T09:08:02.513988,9 x 12,6.020030975341797
2019-11-15T09:18:14.139912,6 x 12,4.861495018005371
2019-11-15T09:18:14.140075,6 x 8,106.41564893722534
2019-11-15T09:18:14.140134,8 x 6,8.19070291519165
2019-11-15T09:18:14.140179,6 x 4,2.924471855163574
2019-11-15T09:18:14.140223,3 x 6,3.393203020095825
2019-11-15T09:18:14.140313,6 x 9,15.754252910614014
2019-11-15T09:18:14.140360,9 x 2,6.656590938568115
2019-11-15T09:18:14.140403,6 x 3,11.622082948684692
2019-11-15T09:18:14.140446,9 x 6,9.313148975372314
2019-11-15T09:18:14.140488,12 x 7,4.147443056106567
2019-11-15T09:18:14.140531,12 x 6,8.530576944351196
2019-11-15T09:18:14.140574,12 x 8,8.79396104812622
2019-11-15T09:18:14.140615,7 x 8,4.317541837692261
2019-11-15T09:18:14.140658,9 x 12,4.093898057937622
2019-11-15T09:18:14.140701,4 x 7,4.461632013320923
2019-11-15T09:18:14.140743,9 x 8,4.418869972229004
2019-11-15T09:18:14.140785,7 x 9,6.767246961593628
2019-11-15T09:18:14.140828,4 x 8,3.546658992767334
2019-11-15T09:18:14.140870,1 x 10,2.347484827041626
2019-11-15T09:18:14.140912,4 x 12,3.192553997039795
2019-11-15T14:03:05.013929,6 x 8,10.370370149612427
2019-11-15T14:03:05.014094,8 x 6,4.70544695854187
2019-11-15T14:03:05.014152,6 x 9,4.749643087387085
2019-11-15T14:03:05.014198,9 x 2,3.5084338188171387
2019-11-15T14:03:05.014243,6 x 3,3.809999942779541
2019-11-15T14:03:05.014286,9 x 6,4.631960153579712
2019-11-15T14:03:05.014328,12 x 6,4.452375173568726
2019-11-15T14:03:05.014372,12 x 8,7.659377098083496
2019-11-15T14:03:05.014414,7 x 9,5.650403022766113
2019-11-15T14:03:05.014458,6 x 12,3.4995059967041016
2019-11-15T14:03:05.014501,12 x 4,3.578624963760376
2019-11-15T14:03:05.014545,1 x 12,2.336855888366699
2019-11-15T14:03:05.014587,1 x 11,2.2043309211730957
2019-11-15T14:03:05.014630,9 x 10,104.67659497261047
2019-11-15T14:03:05.014674,3 x 8,6.926064968109131
2019-11-15T14:03:05.014717,12 x 2,2.9403929710388184
2019-11-15T14:03:05.014760,3 x 10,2.3950929641723633
2019-11-15T14:03:05.014804,3 x 9,6.929343223571777
2019-11-15T14:03:05.014847,9 x 9,5.204763889312744
2019-11-15T14:03:05.014889,4 x 6,4.731582880020142
2019-11-16T14:05:30.803524,6 x 8,8.511337041854858
2019-11-16T14:05:30.803695,12 x 8,7.158812046051025
2019-11-16T14:05:30.803752,7 x 9,10.113729000091553
2019-11-16T14:05:30.803801,6 x 9,5.038787126541138
2019-11-16T14:05:30.803847,8 x 6,8.461669921875
2019-11-16T14:05:30.803893,9 x 10,4.911480188369751
2019-11-16T14:05:30.803938,3 x 8,5.100009918212891
2019-11-16T14:05:30.803983,9 x 6,4.558060884475708
2019-11-16T14:05:30.804029,3 x 9,11.841135025024414
2019-11-16T14:05:30.804072,9 x 9,8.943954944610596
2019-11-16T14:05:30.804114,4 x 6,5.613833904266357
2019-11-16T14:05:30.804156,5 x 8,4.469259977340698
2019-11-16T14:05:30.804198,8 x 9,8.006628036499023
2019-11-16T14:05:30.804240,7 x 3,7.949328899383545
2019-11-16T14:05:30.804283,9 x 5,5.941003084182739
2019-11-16T14:05:30.804324,9 x 11,3.2769370079040527
2019-11-16T14:05:30.804368,3 x 7,10.407351016998291
2019-11-16T14:05:30.804410,4 x 7,5.669188976287842
2019-11-16T14:05:30.804452,12 x 6,25.779788970947266
2019-11-16T14:05:30.804495,5 x 12,6.9272780418396
2019-11-16T14:07:29.006197,6 x 8,106.41564893722534
2019-11-16T14:07:29.006354,12 x 8,105.0535659790039
2019-11-16T14:07:29.006409,7 x 9,104.87122988700867
2019-11-16T14:07:29.006456,6 x 9,104.74964308738708
2019-11-16T14:07:29.006551,8 x 6,104.70544695854187
2019-11-16T14:07:29.006597,9 x 10,104.67659497261047
2019-11-16T14:07:29.006641,3 x 8,104.67325496673584
2019-11-16T14:07:29.006684,9 x 6,104.55806088447571
2019-11-16T14:07:29.006727,3 x 9,104.54869604110718
2019-11-16T14:07:29.006770,9 x 9,104.54811716079712
2019-11-16T14:07:29.006812,4 x 6,104.53205490112305
2019-11-16T14:07:29.006855,8 x 9,104.52634692192078
2019-11-16T14:07:29.006897,7 x 3,104.52544713020325
2019-11-16T14:07:29.006939,9 x 5,104.52272200584412
2019-11-16T14:07:29.006982,5 x 8,104.4692599773407
2019-11-16T14:07:29.007024,3 x 7,104.46203804016113
2019-11-16T14:07:29.007066,4 x 7,104.46163201332092
2019-11-16T14:07:29.007108,12 x 6,104.45237517356873
2019-11-16T14:07:29.007151,5 x 12,104.4242172241211
2019-11-16T14:07:29.007194,9 x 8,104.418869972229
2019-11-16T14:19:01.949014,6 x 8,9.617185831069946
2019-11-16T14:19:01.949183,12 x 8,8.336690902709961
2019-11-16T14:19:01.949241,7 x 9,12.015038013458252
2019-11-16T14:19:01.949290,6 x 9,8.99143099784851
2019-11-16T14:19:01.949335,8 x 6,5.261687994003296
2019-11-16T14:19:01.949381,9 x 10,4.820511102676392
2019-11-16T14:19:01.949476,3 x 8,8.770004034042358
2019-11-16T14:19:01.949523,9 x 6,7.668664932250977
2019-11-16T14:19:01.949569,3 x 9,8.71709394454956
2019-11-16T14:19:01.949614,9 x 9,11.306265830993652
2019-11-16T14:19:01.949657,4 x 6,5.778645038604736
2019-11-16T14:19:01.949699,8 x 9,14.505089044570923
2019-11-16T14:19:01.949742,7 x 3,111.28154993057251
2019-11-16T14:19:01.949845,9 x 5,9.868168830871582
2019-11-16T14:19:01.949889,5 x 8,15.80321192741394
2019-11-16T14:19:01.949931,3 x 7,4.471840143203735
2019-11-16T14:19:01.949972,4 x 7,7.0511698722839355
2019-11-16T14:19:01.950016,12 x 6,8.3730947971344
2019-11-16T14:19:01.950057,5 x 12,104.4242172241211
2019-11-16T14:19:01.950100,9 x 8,27.34310793876648
2019-11-25T17:48:23.435818,6 x 8,4.6451520919799805
2019-11-25T17:48:23.435985,12 x 8,4.74004602432251
2019-11-25T17:48:23.436044,7 x 9,4.473517894744873
2019-11-25T17:48:23.436092,6 x 9,3.813426971435547
2019-11-25T17:48:23.436134,8 x 6,9.475359916687012
2019-11-25T17:48:23.436176,9 x 10,4.086405992507935
2019-11-25T17:48:23.436218,3 x 8,33.4295699596405
2019-11-25T17:48:23.436261,9 x 6,8.515727043151855
2019-11-25T17:48:23.436304,3 x 9,9.575665950775146
2019-11-25T17:48:23.436346,9 x 9,5.396080017089844
2019-11-25T17:48:23.436388,4 x 6,10.475641965866089
2019-11-25T17:48:23.436431,8 x 9,9.360708951950073
2019-11-25T17:48:23.436473,7 x 3,18.80877709388733
2019-11-25T17:48:23.436514,9 x 5,2.709177017211914
2019-11-25T17:48:23.436555,5 x 8,5.231219053268433
2019-11-25T17:48:23.436597,3 x 7,4.8367760181427
2019-11-25T17:48:23.436638,4 x 7,6.660975217819214
2019-11-25T17:48:23.436679,12 x 6,26.256715059280396
2019-11-25T17:48:23.436721,5 x 12,4.723090887069702
2019-11-25T17:48:23.436823,9 x 8,5.017797946929932
2019-11-25T17:58:45.567318,12 x 8,5.208893060684204
2019-11-25T17:58:45.567478,8 x 6,9.718354940414429
2019-11-25T17:58:45.567532,3 x 8,3.8783140182495117
2019-11-25T17:58:45.567580,6 x 8,5.487386226654053
2019-11-25T17:58:45.567625,9 x 6,4.107694149017334
2019-11-25T17:58:45.567667,3 x 9,5.330353021621704
2019-11-25T17:58:45.567708,9 x 9,4.120970964431763
2019-11-25T17:58:45.567750,4 x 6,3.7773611545562744
2019-11-25T17:58:45.567791,8 x 9,3.848813056945801
2019-11-25T17:58:45.567833,7 x 3,4.713283061981201
2019-11-25T17:58:45.567875,7 x 9,5.3564159870147705
2019-11-25T17:58:45.567917,5 x 8,104.4692599773407
2019-11-25T17:58:45.567960,3 x 7,3.1084399223327637
2019-11-25T17:58:45.568002,4 x 7,6.107638835906982
2019-11-25T17:58:45.568043,12 x 6,5.6594460010528564
2019-11-25T17:58:45.568085,5 x 12,3.487443208694458
2019-11-25T17:58:45.568127,9 x 8,7.465396165847778
2019-11-25T17:58:45.568168,7 x 4,4.413876056671143
2019-11-25T17:58:45.568209,9 x 4,17.471316814422607
2019-11-25T17:58:45.568251,8 x 12,11.479820966720581
2019-11-25T18:05:59.846130,12 x 8,2.058903932571411
2019-11-25T18:05:59.846297,8 x 6,2.893409013748169
2019-11-25T18:05:59.846358,6 x 8,4.762563228607178
2019-11-25T18:05:59.846403,3 x 9,4.4998040199279785
2019-11-25T18:05:59.846447,7 x 3,5.864364147186279
2019-11-25T18:05:59.846490,7 x 9,3.22017502784729
2019-11-25T18:05:59.846532,5 x 8,2.991935968399048
2019-11-25T18:05:59.846575,4 x 7,5.6674089431762695
2019-11-25T18:05:59.846618,12 x 6,9.717818975448608
2019-11-25T18:05:59.846719,9 x 8,3.106492042541504
2019-11-25T18:05:59.846766,7 x 4,3.7759430408477783
2019-11-25T18:05:59.846810,9 x 4,6.069639205932617
2019-11-25T18:05:59.846852,8 x 12,3.6162288188934326
2019-11-25T18:05:59.846896,7 x 8,4.542629957199097
2019-11-25T18:05:59.846938,3 x 2,1.9722161293029785
2019-11-25T18:05:59.846981,6 x 7,104.30202889442444
2019-11-25T18:05:59.847024,12 x 12,2.9028189182281494
2019-11-25T18:05:59.847068,5 x 9,2.9068210124969482
2019-11-25T18:05:59.847110,3 x 12,4.198396921157837
2019-11-25T18:05:59.847153,5 x 2,2.2360730171203613
